Enzyme_Load,ALT_Albumin_Ratio,Bilirubin_Protein,Bili_AST_Interaction,Albumin_Protein_Ratio,Aspartate_Aminotransferase,AST_ALT_Ratio,Alkaline_Phosphotase_log,Aspartate_Aminotransferase_log,Alamine_Aminotransferase_log,Alkaline_Phosphotase,Alamine_Aminotransferase,Total_Bilirubin,Direct_Bilirubin_log
-0.030786863276539754,-0.02103049519365331,-0.037949890339161754,-0.031823244620155185,-0.032072552140965965,-0.013998095237582895,-0.007100845570234301,0.010114307323210114,-0.010919020895833607,-0.0067676624238382456,0.010114307323210114,-0.014556736276400317,-0.011002022428553618,-0.041596748555990985
0.04171548808950421,0.060894440856519114,0.05825186261073409,0.026718353299467833,0.01732109638978447,0.005695320281449416,-0.004396999063827648,0.02200093990053003,-0.0007845806547376619,-0.013615864156209311,0.02200093990053003,-0.013615864156209311,0.012028839154861862,0.077589877026333
-0.032019351162968585,-0.02349616485270389,0.007845971959482362,-0.02625740964896428,-0.02436110589531086,-0.005641971287972493,-0.0087848001356418,0.006429450079856369,-0.005641971287972493,-0.00590267636069752,0.03564629323297826,-0.015465288878555215,-0.012717930071044508,-0.0168705469077456
-0.03486588384715853,-0.0357832032868788,-0.029449233973178675,-0.028963316155041174,-0.02165811172123991,-0.008833997364341413,-0.0027196956646601926,-0.0177282022338602,-0.008833997364341413,-0.017190951347389342,-0.024870994287566894,-0.023236736591278416,0.00530277814472243,-0.02934572211434561
0.007999830834653643,0.06297206274425081,-0.01954065984596313,0.025040389167907712,0.028809357650841676,0.02344983228690221,-0.0015018314492952906,0.015074479195858113,0.0171340666391756,-0.004431477663725251,0.017103538245207193,0.004752984749868319,0.0020363051924974884,0.07380067915276368
0.05231504536274922,0.06652811781719227,-0.021916423104722,0.02369932928062146,0.016806571763061173,0.011292555900203113,-0.0005716842114266721,0.011185541405917206,-0.004697725915591942,0.018715765531457946,0.011185541405917206,0.04052936658742314,-0.016495238568653228,-0.03691896473112504
0.060334243201780415,0.05334048502956333,0.05168531056822464,0.039032772852308655,0.022694933753892668,0.008829530738265118,-0.010759201910097292,0.003169021658586495,0.008829530738265118,0.00974068216264109,0.013441497768014062,0.017974241186002514,0.027903118717512602,0.07732519608739297
-0.018555741517580063,0.051415320470664654,0.056287072159402735,0.019612785492228467,0.03430464054938088,0.006743688760676436,0.00387940555138091,-0.02129343832414007,-0.005845584840515584,0.004931232533999675,-0.02129343832414007,0.004931232533999675,0.023242902393433396,0.06659467547477632
-0.04073809754240746,-0.027784772369740137,-0.0298332026583954,-0.023354305897438143,0.019254689750062316,-0.011191358303506671,-0.005125515623280248,-0.033766061013384925,-0.011191358303506671,-0.009980049361408885,-0.033766061013384925,-0.010889417563176561,-0.005062724087489823,-0.04136795476165299
-0.03179347860191215,-0.022259579639999763,-0.024507391501022595,-0.0017652071671241335,-0.022741930300474823,-0.00664156257122355,-0.01751074810241151,-0.036255073979760834,-0.0008446378865881652,0.0006595769780786103,-0.036255073979760834,-0.011538140665119408,-8.473298820636572e-05,-0.02418325149558445
0.04914324480941674,0.07061807616232785,-0.016681764163383902,-0.020289644386650832,0.021176084050086502,0.005677859056481597,0.006381420411305319,0.03244442514806651,0.00324115042902119,0.016882389948899238,0.03244442514806651,0.034039704798591926,0.01819856635761054,-0.030405263407079733
0.05661150285636984,0.049384349814876854,0.05175392158217138,0.026901649301898298,0.019973627611166046,0.002968467212386954,0.003406266142884321,0.033106957589071825,-0.0025209264339234134,0.024817143677821316,0.033106957589071825,0.028874663147564615,0.020039776971172395,0.07020972794102995
-0.028735899693225868,-0.013027649797502478,-0.020508199099905443,-0.01351797815915742,0.02160511113075425,0.006507681935250864,0.010117685363480886,-0.018862388795727967,-0.0026815130740548577,0.0077288812659754595,-0.018862388795727967,-0.011982440269291392,-0.00035605234522067874,-0.028660638274110774
0.04070367335137616,0.055419828919982414,0.05396312580202203,0.03446643176556132,0.030471502993519636,-0.004394833455337805,0.0048378314798189995,0.027702472954671074,-0.003600133450505139,0.019693312366798145,0.027702472954671074,0.020555910729971327,0.02018818254138844,0.06979490229833032
-0.017221098715738934,-0.01829797091667625,0.005664561006533544,0.04830867316080986,0.01893396828221785,0.010370918301966379,0.01214882663245822,-0.02097838118804409,0.005942081267780071,-0.010538076897818632,-0.02097838118804409,-0.010538076897818632,-0.023988867480050698,0.008781968190885633
0.06450340441953686,0.06410590518131101,0.046340689097785784,0.025081741393633294,0.022608205666678247,0.006128876354021033,-0.0009483230208695095,0.019608256345026803,0.002975341576418118,0.0040350500891836285,0.02291785709352456,-0.005068335906364242,0.01576034534194565,0.07442038667026828
0.02700874290655758,-0.017747721354267307,-0.009134979859982026,-0.02436966919841242,0.023948490260987644,0.0053344797393084726,-0.00026120895103566593,0.028261038382665325,0.004031324930984441,0.000949145286426813,0.03776225037058184,0.000949145286426813,-0.00525172162071401,-0.04448958185937824
0.016353749850713063,-0.01005149539282978,0.004659885698844366,-0.023683084274292443,0.0012632179196290583,-0.007857710065555442,0.009343528189542046,0.0026979481170983158,0.0006825242806364058,0.001972759638351485,0.02351948867867051,-0.007232240356616466,-0.0031072532197598634,-0.026201330556976512
0.04613727692621356,0.06371290682131397,0.054263768600814284,0.03444041529097597,-0.020452969203018978,0.008196427982577664,-0.008243019863212001,0.01948081528006778,0.0007540842698744944,0.01624210301393056,0.01948081528006778,0.01624210301393056,0.01695135221279642,0.06400912391796508
0.050699409889938186,-0.0018479223128765568,0.0528712943840333,0.022148845373020695,0.0229497831614303,-0.01675861407148765,-0.004731127673289805,0.028231101195307192,-0.01675861407148765,-0.0019746290060665365,0.028231101195307192,-0.00279501050834511,0.018501472132682443,0.08592475760285452
